new_index,County,BU / ACRE
2010-Yellow Medicine County,YELLOW MEDICINE,46.2
2011-Aitkin County,AITKIN,30.8
2011-Becker County,BECKER,33.3
2011-Benton County,BENTON,33.7
2011-Big Stone County,BIG STONE,33.4
2011-Blue Earth County,BLUE EARTH,47.6
2011-Brown County,BROWN,42.0
2011-Carver County,CARVER,36.8
2011-Chippewa County,CHIPPEWA,40.6
2011-Chisago County,CHISAGO,34.6
2011-Clay County,CLAY,33.5
2011-Clearwater County,CLEARWATER,29.9
2011-Cottonwood County,COTTONWOOD,44.1
2011-Douglas County,DOUGLAS,34.7
2011-Faribault County,FARIBAULT,46.5
2011-Freeborn County,FREEBORN,45.8
2011-Grant County,GRANT,37.6
2011-Hennepin County,HENNEPIN,37.5
2011-Isanti County,ISANTI,31.9
2011-Jackson County,JACKSON,45.7
2011-Kanabec County,KANABEC,29.9
2011-Kandiyohi County,KANDIYOHI,37.7
2011-Kittson County,KITTSON,29.1
2011-Lac Qui Parle County,LAC QUI PARLE,38.4
2011-Le Sueur County,LE SUEUR,37.6
2011-Lincoln County,LINCOLN,34.9
2011-Lyon County,LYON,35.2
2011-Mahnomen County,MAHNOMEN,31.6
2011-Marshall County,MARSHALL,31.9
2011-Martin County,MARTIN,48.5
2011-Mcleod County,MCLEOD,35.4
2011-Meeker County,MEEKER,34.7
2011-Mille Lacs County,MILLE LACS,30.2
2011-Morrison County,MORRISON,37.1
2011-Murray County,MURRAY,46.1
2011-Nicollet County,NICOLLET,42.5
2011-Nobles County,NOBLES,45.8
2011-Norman County,NORMAN,31.3
2011-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,32.5
2011-Otter Tail County,OTTER TAIL,39.7
2011-Pennington County,PENNINGTON,30.4
2011-Pine County,PINE,36.9
2011-Pipestone County,PIPESTONE,38.8
2011-Polk County,POLK,33.7
2011-Pope County,POPE,35.8
2011-Red Lake County,RED LAKE,32.2
2011-Redwood County,REDWOOD,37.8
2011-Renville County,RENVILLE,37.0
2011-Rice County,RICE,38.9
2011-Rock County,ROCK,49.5
2011-Roseau County,ROSEAU,30.3
2011-Scott County,SCOTT,37.7
2011-Sherburne County,SHERBURNE,44.6
2011-Sibley County,SIBLEY,38.7
2011-Stearns County,STEARNS,36.9
2011-Steele County,STEELE,41.6
2011-Stevens County,STEVENS,37.5
2011-Swift County,SWIFT,38.4
2011-Todd County,TODD,35.2
2011-Traverse County,TRAVERSE,33.4
2011-Wadena County,WADENA,43.2
2011-Waseca County,WASECA,45.8
2011-Washington County,WASHINGTON,43.7
2011-Watonwan County,WATONWAN,45.0
2011-Wilkin County,WILKIN,31.0
2011-Wright County,WRIGHT,35.2
2011-Yellow Medicine County,YELLOW MEDICINE,39.8
2012-Aitkin County,AITKIN,28.4
2012-Anoka County,ANOKA,35.5
2012-Becker County,BECKER,35.0
2012-Benton County,BENTON,40.6
2012-Big Stone County,BIG STONE,44.1
2012-Blue Earth County,BLUE EARTH,50.7
2012-Brown County,BROWN,43.2
2012-Carver County,CARVER,49.5
2012-Chippewa County,CHIPPEWA,47.6
2012-Chisago County,CHISAGO,36.8
2012-Clay County,CLAY,37.0
2012-Cottonwood County,COTTONWOOD,44.4
2012-Douglas County,DOUGLAS,41.0
2012-Faribault County,FARIBAULT,52.6
2012-Freeborn County,FREEBORN,47.9
2012-Grant County,GRANT,44.7
2012-Hennepin County,HENNEPIN,43.2
2012-Isanti County,ISANTI,32.1
2012-Jackson County,JACKSON,48.0
2012-Kanabec County,KANABEC,33.6
2012-Kandiyohi County,KANDIYOHI,46.4
2012-Kittson County,KITTSON,36.1
2012-Lac Qui Parle County,LAC QUI PARLE,43.3
2012-Le Sueur County,LE SUEUR,48.4
2012-Lincoln County,LINCOLN,40.2
2012-Lyon County,LYON,42.5
2012-Marshall County,MARSHALL,36.2
2012-Martin County,MARTIN,49.0
2012-Mcleod County,MCLEOD,47.6
2012-Meeker County,MEEKER,44.7
2012-Mille Lacs County,MILLE LACS,36.5
2012-Morrison County,MORRISON,38.7
2012-Murray County,MURRAY,45.7
2012-Nicollet County,NICOLLET,41.2
2012-Nobles County,NOBLES,47.1
2012-Norman County,NORMAN,32.7
2012-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,36.5
2012-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,33.8
2012-Otter Tail County,OTTER TAIL,38.7
2012-Pennington County,PENNINGTON,34.7
2012-Pine County,PINE,36.3
2012-Pipestone County,PIPESTONE,40.9
2012-Polk County,POLK,35.7
2012-Pope County,POPE,46.0
2012-Red Lake County,RED LAKE,35.4
2012-Redwood County,REDWOOD,45.5
2012-Renville County,RENVILLE,45.8
2012-Rice County,RICE,52.7
2012-Rock County,ROCK,46.0
2012-Roseau County,ROSEAU,32.4
2012-Scott County,SCOTT,48.4
2012-Sherburne County,SHERBURNE,35.3
2012-Sibley County,SIBLEY,43.0
2012-Stearns County,STEARNS,42.8
2012-Steele County,STEELE,50.3
2012-Stevens County,STEVENS,47.2
2012-Swift County,SWIFT,46.9
2012-Todd County,TODD,33.5
2012-Traverse County,TRAVERSE,48.2
2012-Wadena County,WADENA,35.9
2012-Waseca County,WASECA,51.6
2012-Washington County,WASHINGTON,36.4
2012-Watonwan County,WATONWAN,48.9
2012-Wilkin County,WILKIN,41.7
2012-Wright County,WRIGHT,45.9
2012-Yellow Medicine County,YELLOW MEDICINE,41.4
2013-Anoka County,ANOKA,22.0
2013-Becker County,BECKER,34.8
2013-Benton County,BENTON,25.5
2013-Big Stone County,BIG STONE,39.1
2013-Blue Earth County,BLUE EARTH,49.4
2013-Brown County,BROWN,47.1
2013-Carver County,CARVER,41.7
2013-Chippewa County,CHIPPEWA,49.5
2013-Chisago County,CHISAGO,24.2
2013-Clay County,CLAY,36.1
2013-Clearwater County,CLEARWATER,27.8
2013-Cottonwood County,COTTONWOOD,49.5
2013-Douglas County,DOUGLAS,32.3
2013-Faribault County,FARIBAULT,45.3
2013-Freeborn County,FREEBORN,42.8
2013-Grant County,GRANT,38.9
2013-Hennepin County,HENNEPIN,35.2
2013-Isanti County,ISANTI,25.4
2013-Jackson County,JACKSON,47.1
2013-Kandiyohi County,KANDIYOHI,47.1
2013-Kittson County,KITTSON,40.1
2013-Lac Qui Parle County,LAC QUI PARLE,47.9
2013-Le Sueur County,LE SUEUR,44.8
2013-Lincoln County,LINCOLN,44.2
2013-Lyon County,LYON,45.9
2013-Mahnomen County,MAHNOMEN,34.3
2013-Marshall County,MARSHALL,35.5
2013-Martin County,MARTIN,50.5
2013-Mcleod County,MCLEOD,43.3
2013-Meeker County,MEEKER,43.7
2013-Mille Lacs County,MILLE LACS,27.7
2013-Morrison County,MORRISON,21.1
2013-Murray County,MURRAY,51.1
2013-Nicollet County,NICOLLET,52.1
2013-Nobles County,NOBLES,48.5
2013-Norman County,NORMAN,32.8
2013-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,22.3
2013-Otter Tail County,OTTER TAIL,32.9
2013-Pennington County,PENNINGTON,33.1
2013-Pine County,PINE,28.2
2013-Pipestone County,PIPESTONE,50.2
2013-Polk County,POLK,36.6
2013-Pope County,POPE,37.9
2013-Red Lake County,RED LAKE,32.4
2013-Redwood County,REDWOOD,48.4
2013-Renville County,RENVILLE,49.3
2013-Rice County,RICE,41.4
2013-Rock County,ROCK,52.7
2013-Roseau County,ROSEAU,35.5
2013-Scott County,SCOTT,41.3
2013-Sherburne County,SHERBURNE,29.8
2013-Sibley County,SIBLEY,47.0
2013-Stearns County,STEARNS,31.9
2013-Steele County,STEELE,44.5
2013-Stevens County,STEVENS,41.9
2013-Swift County,SWIFT,38.5
2013-Todd County,TODD,23.5
2013-Traverse County,TRAVERSE,37.3
2013-Wadena County,WADENA,33.8
2013-Waseca County,WASECA,48.4
2013-Washington County,WASHINGTON,26.2
2013-Watonwan County,WATONWAN,53.5
2013-Wilkin County,WILKIN,32.2
2013-Wright County,WRIGHT,36.1
2013-Yellow Medicine County,YELLOW MEDICINE,48.8
2014-Becker County,BECKER,32.3
2014-Benton County,BENTON,27.0
2014-Big Stone County,BIG STONE,42.5
2014-Blue Earth County,BLUE EARTH,43.2
2014-Brown County,BROWN,48.6
2014-Carver County,CARVER,34.3
2014-Chippewa County,CHIPPEWA,49.7
2014-Chisago County,CHISAGO,27.8
2014-Clay County,CLAY,35.2
2014-Cottonwood County,COTTONWOOD,50.5
2014-Crow Wing County,CROW WING,28.1
2014-Douglas County,DOUGLAS,37.1
2014-Faribault County,FARIBAULT,45.1
2014-Freeborn County,FREEBORN,49.2
2014-Grant County,GRANT,42.5
2014-Hennepin County,HENNEPIN,40.4
2014-Isanti County,ISANTI,21.5
2014-Jackson County,JACKSON,46.9
2014-Kanabec County,KANABEC,33.5
2014-Kandiyohi County,KANDIYOHI,41.2
2014-Kittson County,KITTSON,29.5
2014-Lac Qui Parle County,LAC QUI PARLE,48.8
2014-Le Sueur County,LE SUEUR,43.9
2014-Lincoln County,LINCOLN,47.0
2014-Lyon County,LYON,44.4
2014-Mahnomen County,MAHNOMEN,32.8
2014-Marshall County,MARSHALL,28.9
2014-Martin County,MARTIN,46.0
2014-Mcleod County,MCLEOD,32.6
2014-Meeker County,MEEKER,38.9
2014-Mille Lacs County,MILLE LACS,26.6
2014-Morrison County,MORRISON,35.8
2014-Murray County,MURRAY,45.0
2014-Nicollet County,NICOLLET,45.8
2014-Nobles County,NOBLES,44.2
2014-Norman County,NORMAN,35.7
2014-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,34.7
2014-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,27.9
2014-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,32.1
2014-Otter Tail County,OTTER TAIL,33.6
2014-Pennington County,PENNINGTON,29.3
2014-Pine County,PINE,32.0
2014-Pipestone County,PIPESTONE,42.2
2014-Polk County,POLK,36.3
2014-Pope County,POPE,44.4
2014-Redwood County,REDWOOD,46.3
2014-Renville County,RENVILLE,42.2
2014-Rice County,RICE,46.8
2014-Rock County,ROCK,46.9
2014-Roseau County,ROSEAU,29.5
2014-Scott County,SCOTT,40.2
2014-Sibley County,SIBLEY,40.5
2014-Stearns County,STEARNS,35.7
2014-Steele County,STEELE,48.1
2014-Stevens County,STEVENS,47.1
2014-Swift County,SWIFT,43.8
2014-Todd County,TODD,32.2
2014-Traverse County,TRAVERSE,38.7
2014-Waseca County,WASECA,43.2
2014-Washington County,WASHINGTON,42.6
2014-Watonwan County,WATONWAN,52.3
2014-Wilkin County,WILKIN,37.0
2014-Wright County,WRIGHT,34.7
2014-Yellow Medicine County,YELLOW MEDICINE,44.4
2015-Aitkin County,AITKIN,32.0
2015-Anoka County,ANOKA,42.5
2015-Benton County,BENTON,47.3
2015-Big Stone County,BIG STONE,46.9
2015-Blue Earth County,BLUE EARTH,59.8
2015-Brown County,BROWN,56.5
2015-Carver County,CARVER,58.5
2015-Chippewa County,CHIPPEWA,50.3
2015-Chisago County,CHISAGO,45.8
2015-Clay County,CLAY,40.6
2015-Cottonwood County,COTTONWOOD,56.8
2015-Douglas County,DOUGLAS,47.4
2015-Faribault County,FARIBAULT,61.3
2015-Freeborn County,FREEBORN,58.6
2015-Grant County,GRANT,47.4
2015-Hennepin County,HENNEPIN,54.8
2015-Isanti County,ISANTI,43.8
2015-Jackson County,JACKSON,56.7
2015-Kandiyohi County,KANDIYOHI,54.0
2015-Kittson County,KITTSON,31.8
2015-Lac Qui Parle County,LAC QUI PARLE,50.5
2015-Le Sueur County,LE SUEUR,56.2
2015-Lyon County,LYON,54.7
2015-Mahnomen County,MAHNOMEN,37.2
2015-Marshall County,MARSHALL,32.4
2015-Martin County,MARTIN,61.7
2015-Mcleod County,MCLEOD,52.5
2015-Meeker County,MEEKER,51.0
2015-Mille Lacs County,MILLE LACS,48.3
2015-Morrison County,MORRISON,51.0
2015-Murray County,MURRAY,55.4
2015-Nicollet County,NICOLLET,60.1
2015-Nobles County,NOBLES,57.1
2015-Norman County,NORMAN,40.0
2015-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,46.8
2015-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,50.9
2015-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,49.2
2015-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,35.8
2015-Otter Tail County,OTTER TAIL,43.9
2015-Pennington County,PENNINGTON,35.2
2015-Pine County,PINE,49.1
2015-Polk County,POLK,35.6
2015-Pope County,POPE,49.5
2015-Red Lake County,RED LAKE,35.5
2015-Redwood County,REDWOOD,54.5
2015-Renville County,RENVILLE,55.3
2015-Rice County,RICE,56.8
2015-Rock County,ROCK,58.2
2015-Roseau County,ROSEAU,30.9
2015-Scott County,SCOTT,57.9
2015-Sibley County,SIBLEY,55.7
2015-Stearns County,STEARNS,52.4
2015-Steele County,STEELE,58.0
2015-Stevens County,STEVENS,47.3
2015-Swift County,SWIFT,49.6
2015-Todd County,TODD,47.8
2015-Traverse County,TRAVERSE,45.6
2015-Waseca County,WASECA,60.1
2015-Washington County,WASHINGTON,53.6
2015-Watonwan County,WATONWAN,59.0
2015-Wilkin County,WILKIN,40.2
2015-Wright County,WRIGHT,55.6
2015-Yellow Medicine County,YELLOW MEDICINE,53.1
2016-Anoka County,ANOKA,50.0
2016-Becker County,BECKER,44.8
2016-Benton County,BENTON,49.4
2016-Big Stone County,BIG STONE,51.3
2016-Blue Earth County,BLUE EARTH,58.8
2016-Brown County,BROWN,53.2
2016-Carver County,CARVER,58.1
2016-Chippewa County,CHIPPEWA,52.3
2016-Chisago County,CHISAGO,45.6
2016-Clay County,CLAY,44.0
2016-Clearwater County,CLEARWATER,42.8
2016-Cottonwood County,COTTONWOOD,59.3
2016-Douglas County,DOUGLAS,52.0
2016-Faribault County,FARIBAULT,63.5
2016-Freeborn County,FREEBORN,59.2
2016-Grant County,GRANT,50.3
2016-Isanti County,ISANTI,43.3
2016-Jackson County,JACKSON,56.9
2016-Kanabec County,KANABEC,49.0
2016-Kandiyohi County,KANDIYOHI,53.0
2016-Kittson County,KITTSON,33.9
2016-Lac Qui Parle County,LAC QUI PARLE,56.0
2016-Le Sueur County,LE SUEUR,56.9
2016-Lincoln County,LINCOLN,58.2
2016-Lyon County,LYON,58.9
2016-Mahnomen County,MAHNOMEN,44.5
2016-Marshall County,MARSHALL,35.9
2016-Martin County,MARTIN,60.8
2016-Mcleod County,MCLEOD,51.5
2016-Meeker County,MEEKER,48.3
2016-Mille Lacs County,MILLE LACS,49.4
2016-Morrison County,MORRISON,50.4
2016-Murray County,MURRAY,57.6
2016-Nicollet County,NICOLLET,61.1
2016-Nobles County,NOBLES,54.3
2016-Norman County,NORMAN,41.4
2016-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,49.8
2016-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,41.8
2016-Otter Tail County,OTTER TAIL,47.9
2016-Pennington County,PENNINGTON,39.8
2016-Pipestone County,PIPESTONE,57.7
2016-Polk County,POLK,43.6
2016-Pope County,POPE,51.7
2016-Red Lake County,RED LAKE,44.5
2016-Redwood County,REDWOOD,56.1
2016-Renville County,RENVILLE,54.8
2016-Rice County,RICE,57.9
2016-Rock County,ROCK,61.3
2016-Roseau County,ROSEAU,35.3
2016-Scott County,SCOTT,58.7
2016-Sibley County,SIBLEY,57.4
2016-Stearns County,STEARNS,54.6
2016-Steele County,STEELE,59.2
2016-Stevens County,STEVENS,52.2
2016-Swift County,SWIFT,55.5
2016-Todd County,TODD,48.5
2016-Traverse County,TRAVERSE,50.3
2016-Waseca County,WASECA,61.0
2016-Washington County,WASHINGTON,58.7
2016-Watonwan County,WATONWAN,58.5
2016-Wilkin County,WILKIN,44.1
2016-Wright County,WRIGHT,54.3
2016-Yellow Medicine County,YELLOW MEDICINE,55.8
2017-Aitkin County,AITKIN,30.5
2017-Anoka County,ANOKA,35.5
2017-Becker County,BECKER,38.0
2017-Benton County,BENTON,40.6
2017-Big Stone County,BIG STONE,45.5
2017-Blue Earth County,BLUE EARTH,58.0
2017-Brown County,BROWN,54.8
2017-Carver County,CARVER,53.5
2017-Chippewa County,CHIPPEWA,49.8
2017-Chisago County,CHISAGO,37.3
2017-Clay County,CLAY,41.1
2017-Clearwater County,CLEARWATER,32.4
2017-Cottonwood County,COTTONWOOD,56.5
2017-Crow Wing County,CROW WING,40.9
2017-Douglas County,DOUGLAS,40.2
2017-Faribault County,FARIBAULT,59.4
2017-Freeborn County,FREEBORN,56.0
2017-Grant County,GRANT,46.7
2017-Hennepin County,HENNEPIN,45.7
2017-Isanti County,ISANTI,36.8
2017-Jackson County,JACKSON,55.9
2017-Kandiyohi County,KANDIYOHI,47.3
2017-Kittson County,KITTSON,35.2
2017-Lac Qui Parle County,LAC QUI PARLE,49.1
2017-Le Sueur County,LE SUEUR,55.5
2017-Lincoln County,LINCOLN,47.6
2017-Lyon County,LYON,50.3
2017-Mahnomen County,MAHNOMEN,37.4
2017-Marshall County,MARSHALL,29.7
2017-Martin County,MARTIN,59.6
2017-Mcleod County,MCLEOD,48.9
2017-Meeker County,MEEKER,46.5
2017-Mille Lacs County,MILLE LACS,36.4
2017-Morrison County,MORRISON,40.3
2017-Murray County,MURRAY,54.5
2017-Nicollet County,NICOLLET,56.9
2017-Nobles County,NOBLES,53.2
2017-Norman County,NORMAN,36.6
2017-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,44.8
2017-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,36.3
2017-Otter Tail County,OTTER TAIL,42.1
2017-Pennington County,PENNINGTON,25.7
2017-Pipestone County,PIPESTONE,53.7
2017-Polk County,POLK,38.4
2017-Pope County,POPE,46.1
2017-Red Lake County,RED LAKE,38.6
2017-Redwood County,REDWOOD,55.1
2017-Renville County,RENVILLE,52.5
2017-Rice County,RICE,53.5
2017-Rock County,ROCK,58.7
2017-Roseau County,ROSEAU,28.4
2017-Scott County,SCOTT,52.7
2017-Sibley County,SIBLEY,54.6
2017-Stearns County,STEARNS,49.1
2017-Steele County,STEELE,55.9
2017-Stevens County,STEVENS,46.4
2017-Swift County,SWIFT,46.3
2017-Todd County,TODD,36.6
2017-Traverse County,TRAVERSE,46.0
2017-Waseca County,WASECA,56.9
2017-Washington County,WASHINGTON,47.7
2017-Watonwan County,WATONWAN,60.9
2017-Wilkin County,WILKIN,39.3
2017-Wright County,WRIGHT,49.3
2017-Yellow Medicine County,YELLOW MEDICINE,52.7
2018-Aitkin County,AITKIN,28.6
2018-Anoka County,ANOKA,31.6
2018-Becker County,BECKER,44.5
2018-Benton County,BENTON,45.6
2018-Big Stone County,BIG STONE,51.5
2018-Blue Earth County,BLUE EARTH,52.9
2018-Brown County,BROWN,51.9
2018-Carver County,CARVER,54.5
2018-Chippewa County,CHIPPEWA,52.6
2018-Chisago County,CHISAGO,37.3
2018-Clay County,CLAY,45.6
2018-Clearwater County,CLEARWATER,39.3
2018-Cottonwood County,COTTONWOOD,51.8
2018-Faribault County,FARIBAULT,51.9
2018-Freeborn County,FREEBORN,51.8
2018-Hennepin County,HENNEPIN,49.2
2018-Isanti County,ISANTI,36.7
2018-Jackson County,JACKSON,49.3
2018-Kanabec County,KANABEC,38.3
2018-Kandiyohi County,KANDIYOHI,53.8
2018-Kittson County,KITTSON,31.5
2018-Lac Qui Parle County,LAC QUI PARLE,55.8
2018-Le Sueur County,LE SUEUR,50.4
2018-Lyon County,LYON,53.8
2018-Marshall County,MARSHALL,34.0
2018-Martin County,MARTIN,49.8
2018-Mcleod County,MCLEOD,50.3
2018-Morrison County,MORRISON,44.6
2018-Murray County,MURRAY,49.9
2018-Nicollet County,NICOLLET,53.4
2018-Nobles County,NOBLES,49.4
2018-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,50.6
2018-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,52.0
2018-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,49.4
2018-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,40.5
2018-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,41.1
2018-Otter Tail County,OTTER TAIL,44.3
2018-Polk County,POLK,42.7
2018-Pope County,POPE,50.8
2018-Red Lake County,RED LAKE,38.0
2018-Redwood County,REDWOOD,50.3
2018-Renville County,RENVILLE,54.3
2018-Rice County,RICE,55.8
2018-Rock County,ROCK,55.6
2018-Roseau County,ROSEAU,33.9
2018-Sibley County,SIBLEY,54.6
2018-Stearns County,STEARNS,50.8
2018-Steele County,STEELE,53.7
2018-Stevens County,STEVENS,51.2
2018-Swift County,SWIFT,53.8
2018-Traverse County,TRAVERSE,51.9
2018-Waseca County,WASECA,58.9
2018-Washington County,WASHINGTON,49.4
2018-Watonwan County,WATONWAN,52.5
2018-Wilkin County,WILKIN,46.0
2018-Yellow Medicine County,YELLOW MEDICINE,53.0
2019-Becker County,BECKER,35.2
2019-Beltrami County,BELTRAMI,32.8
2019-Big Stone County,BIG STONE,42.1
2019-Blue Earth County,BLUE EARTH,51.0
2019-Brown County,BROWN,47.1
2019-Carver County,CARVER,51.7
2019-Chippewa County,CHIPPEWA,47.9
2019-Chisago County,CHISAGO,35.0
2019-Clay County,CLAY,38.8
2019-Clearwater County,CLEARWATER,40.2
2019-Cottonwood County,COTTONWOOD,47.3
2019-Douglas County,DOUGLAS,41.5
2019-Faribault County,FARIBAULT,53.6
2019-Freeborn County,FREEBORN,49.9
2019-Grant County,GRANT,43.3
2019-Hennepin County,HENNEPIN,39.9
2019-Isanti County,ISANTI,30.9
2019-Jackson County,JACKSON,46.7
2019-Kittson County,KITTSON,30.1
2019-Koochiching County,KOOCHICHING,32.3
2019-Lac Qui Parle County,LAC QUI PARLE,49.9
2019-Lake Of The Woods County,LAKE OF THE WOODS,34.8
2019-Lincoln County,LINCOLN,41.8
2019-Lyon County,LYON,47.9
2019-Marshall County,MARSHALL,33.9
2019-Martin County,MARTIN,53.9
2019-Mcleod County,MCLEOD,47.8
2019-Mille Lacs County,MILLE LACS,33.6
2019-Morrison County,MORRISON,40.5
2019-Murray County,MURRAY,41.8
2019-Nicollet County,NICOLLET,53.1
2019-Nobles County,NOBLES,44.4
2019-Norman County,NORMAN,35.1
2019-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,48.7
2019-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,34.8
2019-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,40.8
2019-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,33.2
2019-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,40.8
2019-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,34.6
2019-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,35.0
2019-Otter Tail County,OTTER TAIL,41.0
2019-Pine County,PINE,35.4
2019-Pipestone County,PIPESTONE,44.8
2019-Polk County,POLK,35.3
2019-Red Lake County,RED LAKE,36.7
2019-Redwood County,REDWOOD,50.1
2019-Renville County,RENVILLE,49.5
2019-Rock County,ROCK,48.8
2019-Roseau County,ROSEAU,35.6
2019-Sibley County,SIBLEY,49.8
2019-Stearns County,STEARNS,44.4
2019-Steele County,STEELE,46.6
2019-Stevens County,STEVENS,43.1
2019-Swift County,SWIFT,42.8
2019-Todd County,TODD,38.9
2019-Traverse County,TRAVERSE,38.8
2019-Wadena County,WADENA,42.7
2019-Waseca County,WASECA,52.4
2019-Washington County,WASHINGTON,51.0
2019-Watonwan County,WATONWAN,48.1
2019-Yellow Medicine County,YELLOW MEDICINE,44.1
2020-Aitkin County,AITKIN,38.6
2020-Anoka County,ANOKA,45.7
2020-Becker County,BECKER,39.1
2020-Beltrami County,BELTRAMI,36.1
2020-Benton County,BENTON,52.8
2020-Big Stone County,BIG STONE,47.7
2020-Blue Earth County,BLUE EARTH,60.3
2020-Brown County,BROWN,62.1
2020-Carver County,CARVER,58.4
2020-Cass County,CASS,32.5
2020-Chippewa County,CHIPPEWA,55.8
2020-Chisago County,CHISAGO,43.8
2020-Clay County,CLAY,40.0
2020-Clearwater County,CLEARWATER,43.7
2020-Cottonwood County,COTTONWOOD,59.0
2020-Crow Wing County,CROW WING,38.8
2020-Douglas County,DOUGLAS,45.6
2020-Faribault County,FARIBAULT,64.5
2020-Freeborn County,FREEBORN,58.5
2020-Grant County,GRANT,44.5
2020-Hennepin County,HENNEPIN,54.0
2020-Isanti County,ISANTI,41.9
2020-Jackson County,JACKSON,54.3
2020-Kandiyohi County,KANDIYOHI,50.6
2020-Kittson County,KITTSON,32.3
2020-Koochiching County,KOOCHICHING,33.7
2020-Lac Qui Parle County,LAC QUI PARLE,50.4
2020-Lake Of The Woods County,LAKE OF THE WOODS,34.1
2020-Le Sueur County,LE SUEUR,59.1
2020-Lincoln County,LINCOLN,49.1
2020-Lyon County,LYON,53.8
2020-Mahnomen County,MAHNOMEN,38.7
2020-Marshall County,MARSHALL,32.1
2020-Martin County,MARTIN,60.1
2020-Mcleod County,MCLEOD,53.7
2020-Meeker County,MEEKER,51.2
2020-Mille Lacs County,MILLE LACS,41.8
2020-Morrison County,MORRISON,51.9
2020-Murray County,MURRAY,55.3
2020-Nicollet County,NICOLLET,63.0
2020-Nobles County,NOBLES,54.0
2020-Norman County,NORMAN,34.7
2020-Otter Tail County,OTTER TAIL,45.1
2020-Pennington County,PENNINGTON,35.1
2020-Pine County,PINE,47.9
2020-Pipestone County,PIPESTONE,52.0
2020-Polk County,POLK,36.7
2020-Pope County,POPE,46.0
2020-Red Lake County,RED LAKE,36.0
2020-Redwood County,REDWOOD,57.0
2020-Renville County,RENVILLE,53.2
2020-Rice County,RICE,57.2
2020-Rock County,ROCK,58.3
2020-Roseau County,ROSEAU,28.0
2020-Scott County,SCOTT,58.5
2020-Sherburne County,SHERBURNE,51.0
2020-Sibley County,SIBLEY,56.9
2020-Stearns County,STEARNS,51.3
2020-Steele County,STEELE,60.6
2020-Stevens County,STEVENS,48.3
2020-Swift County,SWIFT,51.2
2020-Todd County,TODD,43.7
2020-Traverse County,TRAVERSE,44.3
2020-Wadena County,WADENA,47.8
2020-Waseca County,WASECA,64.4
2020-Washington County,WASHINGTON,51.8
2020-Watonwan County,WATONWAN,61.8
2020-Wilkin County,WILKIN,37.1
2020-Wright County,WRIGHT,54.7
2020-Yellow Medicine County,YELLOW MEDICINE,49.4
2021-Anoka County,ANOKA,34.4
2021-Becker County,BECKER,38.1
2021-Beltrami County,BELTRAMI,26.0
2021-Benton County,BENTON,34.8
2021-Big Stone County,BIG STONE,49.6
2021-Blue Earth County,BLUE EARTH,61.9
2021-Brown County,BROWN,59.8
2021-Carver County,CARVER,57.6
2021-Cass County,CASS,39.2
2021-Chippewa County,CHIPPEWA,52.6
2021-Chisago County,CHISAGO,42.7
2021-Clay County,CLAY,42.4
2021-Clearwater County,CLEARWATER,24.3
2021-Cottonwood County,COTTONWOOD,56.2
2021-Crow Wing County,CROW WING,20.6
2021-Douglas County,DOUGLAS,37.2
2021-Faribault County,FARIBAULT,60.5
2021-Freeborn County,FREEBORN,60.4
2021-Grant County,GRANT,46.7
2021-Hennepin County,HENNEPIN,51.3
2021-Isanti County,ISANTI,36.5
2021-Itasca County,ITASCA,37.3
2021-Jackson County,JACKSON,57.8
2021-Kanabec County,KANABEC,25.5
2021-Kittson County,KITTSON,23.5
2021-Lake Of The Woods County,LAKE OF THE WOODS,28.8
2021-Le Sueur County,LE SUEUR,62.0
2021-Lincoln County,LINCOLN,46.0
2021-Lyon County,LYON,45.1
2021-Marshall County,MARSHALL,29.7
2021-Martin County,MARTIN,60.0
2021-Mcleod County,MCLEOD,53.1
2021-Meeker County,MEEKER,45.2
2021-Mille Lacs County,MILLE LACS,37.8
2021-Morrison County,MORRISON,30.8
