new_index,County,BU / ACRE
2006-Sibley County,SIBLEY,181.0
2006-Stearns County,STEARNS,115.0
2006-Steele County,STEELE,178.0
2006-Stevens County,STEVENS,161.0
2006-Swift County,SWIFT,161.0
2006-Todd County,TODD,91.0
2006-Traverse County,TRAVERSE,145.0
2006-Wadena County,WADENA,96.0
2006-Waseca County,WASECA,181.0
2006-Washington County,WASHINGTON,138.0
2006-Watonwan County,WATONWAN,178.0
2006-Wilkin County,WILKIN,130.0
2006-Wright County,WRIGHT,132.0
2006-Yellow Medicine County,YELLOW MEDICINE,156.0
2007-Aitkin County,AITKIN,80.0
2007-Anoka County,ANOKA,100.0
2007-Becker County,BECKER,119.0
2007-Benton County,BENTON,67.0
2007-Big Stone County,BIG STONE,128.0
2007-Blue Earth County,BLUE EARTH,157.0
2007-Brown County,BROWN,157.0
2007-Carver County,CARVER,142.0
2007-Chippewa County,CHIPPEWA,144.0
2007-Chisago County,CHISAGO,92.0
2007-Clay County,CLAY,127.0
2007-Clearwater County,CLEARWATER,105.0
2007-Cottonwood County,COTTONWOOD,164.0
2007-Crow Wing County,CROW WING,59.0
2007-Douglas County,DOUGLAS,104.0
2007-Faribault County,FARIBAULT,176.0
2007-Freeborn County,FREEBORN,173.0
2007-Grant County,GRANT,132.0
2007-Hennepin County,HENNEPIN,100.0
2007-Isanti County,ISANTI,86.0
2007-Jackson County,JACKSON,163.0
2007-Kanabec County,KANABEC,71.0
2007-Kandiyohi County,KANDIYOHI,138.0
2007-Kittson County,KITTSON,106.0
2007-Lac Qui Parle County,LAC QUI PARLE,137.0
2007-Le Sueur County,LE SUEUR,144.0
2007-Lincoln County,LINCOLN,153.0
2007-Lyon County,LYON,150.0
2007-Mahnomen County,MAHNOMEN,119.0
2007-Marshall County,MARSHALL,110.0
2007-Martin County,MARTIN,165.0
2007-Mcleod County,MCLEOD,139.9
2007-Meeker County,MEEKER,119.9
2007-Mille Lacs County,MILLE LACS,67.0
2007-Morrison County,MORRISON,62.0
2007-Murray County,MURRAY,153.0
2007-Nicollet County,NICOLLET,145.0
2007-Nobles County,NOBLES,157.0
2007-Norman County,NORMAN,124.0
2007-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,99.6
2007-Otter Tail County,OTTER TAIL,115.0
2007-Pennington County,PENNINGTON,101.0
2007-Pine County,PINE,98.0
2007-Pipestone County,PIPESTONE,140.0
2007-Polk County,POLK,115.0
2007-Pope County,POPE,124.0
2007-Red Lake County,RED LAKE,116.0
2007-Redwood County,REDWOOD,156.0
2007-Renville County,RENVILLE,145.1
2007-Rice County,RICE,151.0
2007-Rock County,ROCK,160.0
2007-Roseau County,ROSEAU,96.0
2007-Scott County,SCOTT,122.0
2007-Sherburne County,SHERBURNE,122.0
2007-Sibley County,SIBLEY,148.0
2007-Stearns County,STEARNS,96.0
2007-Steele County,STEELE,175.0
2007-Stevens County,STEVENS,142.1
2007-Swift County,SWIFT,137.0
2007-Todd County,TODD,85.0
2007-Traverse County,TRAVERSE,130.0
2007-Wadena County,WADENA,117.0
2007-Waseca County,WASECA,155.0
2007-Washington County,WASHINGTON,111.0
2007-Watonwan County,WATONWAN,164.0
2007-Wilkin County,WILKIN,113.0
2007-Wright County,WRIGHT,102.0
2007-Yellow Medicine County,YELLOW MEDICINE,148.9
2008-Anoka County,ANOKA,117.0
2008-Benton County,BENTON,136.0
2008-Big Stone County,BIG STONE,156.0
2008-Blue Earth County,BLUE EARTH,175.0
2008-Brown County,BROWN,180.0
2008-Carver County,CARVER,167.0
2008-Chippewa County,CHIPPEWA,156.0
2008-Chisago County,CHISAGO,135.0
2008-Clay County,CLAY,147.0
2008-Clearwater County,CLEARWATER,116.0
2008-Cottonwood County,COTTONWOOD,168.0
2008-Douglas County,DOUGLAS,138.0
2008-Faribault County,FARIBAULT,184.0
2008-Freeborn County,FREEBORN,179.0
2008-Grant County,GRANT,150.0
2008-Hennepin County,HENNEPIN,143.0
2008-Isanti County,ISANTI,121.0
2008-Jackson County,JACKSON,170.0
2008-Kanabec County,KANABEC,125.0
2008-Kandiyohi County,KANDIYOHI,164.0
2008-Kittson County,KITTSON,115.0
2008-Lac Qui Parle County,LAC QUI PARLE,134.0
2008-Le Sueur County,LE SUEUR,167.0
2008-Lincoln County,LINCOLN,146.0
2008-Lyon County,LYON,157.0
2008-Marshall County,MARSHALL,109.0
2008-Martin County,MARTIN,177.0
2008-Mcleod County,MCLEOD,176.0
2008-Meeker County,MEEKER,165.0
2008-Mille Lacs County,MILLE LACS,125.0
2008-Morrison County,MORRISON,126.0
2008-Murray County,MURRAY,168.0
2008-Nicollet County,NICOLLET,184.0
2008-Nobles County,NOBLES,171.0
2008-Norman County,NORMAN,136.0
2008-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,122.0
2008-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,87.0
2008-Otter Tail County,OTTER TAIL,144.0
2008-Pennington County,PENNINGTON,115.0
2008-Pine County,PINE,117.0
2008-Pipestone County,PIPESTONE,160.0
2008-Pope County,POPE,154.0
2008-Red Lake County,RED LAKE,123.0
2008-Redwood County,REDWOOD,171.0
2008-Renville County,RENVILLE,173.0
2008-Rice County,RICE,169.0
2008-Rock County,ROCK,180.0
2008-Roseau County,ROSEAU,102.0
2008-Scott County,SCOTT,175.0
2008-Sherburne County,SHERBURNE,167.0
2008-Sibley County,SIBLEY,185.0
2008-Stearns County,STEARNS,149.0
2008-Steele County,STEELE,169.0
2008-Stevens County,STEVENS,154.0
2008-Swift County,SWIFT,158.0
2008-Todd County,TODD,120.0
2008-Traverse County,TRAVERSE,132.0
2008-Wadena County,WADENA,129.0
2008-Waseca County,WASECA,180.0
2008-Washington County,WASHINGTON,152.0
2008-Watonwan County,WATONWAN,173.0
2008-Wilkin County,WILKIN,144.0
2008-Wright County,WRIGHT,140.0
2008-Yellow Medicine County,YELLOW MEDICINE,143.0
2009-Anoka County,ANOKA,159.0
2009-Benton County,BENTON,154.0
2009-Big Stone County,BIG STONE,165.0
2009-Blue Earth County,BLUE EARTH,187.0
2009-Brown County,BROWN,184.0
2009-Carver County,CARVER,187.0
2009-Chippewa County,CHIPPEWA,178.0
2009-Chisago County,CHISAGO,139.0
2009-Clay County,CLAY,130.0
2009-Cottonwood County,COTTONWOOD,183.0
2009-Crow Wing County,CROW WING,143.0
2009-Douglas County,DOUGLAS,136.0
2009-Faribault County,FARIBAULT,190.0
2009-Freeborn County,FREEBORN,177.0
2009-Grant County,GRANT,158.0
2009-Hennepin County,HENNEPIN,180.0
2009-Isanti County,ISANTI,140.0
2009-Jackson County,JACKSON,184.0
2009-Kanabec County,KANABEC,125.0
2009-Kandiyohi County,KANDIYOHI,186.0
2009-Lac Qui Parle County,LAC QUI PARLE,176.0
2009-Le Sueur County,LE SUEUR,185.0
2009-Lincoln County,LINCOLN,163.0
2009-Lyon County,LYON,174.0
2009-Mahnomen County,MAHNOMEN,115.0
2009-Marshall County,MARSHALL,115.0
2009-Martin County,MARTIN,192.0
2009-Mcleod County,MCLEOD,183.0
2009-Meeker County,MEEKER,175.0
2009-Mille Lacs County,MILLE LACS,144.0
2009-Morrison County,MORRISON,149.0
2009-Murray County,MURRAY,183.0
2009-Nicollet County,NICOLLET,182.0
2009-Nobles County,NOBLES,180.0
2009-Norman County,NORMAN,121.0
2009-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,109.0
2009-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,105.0
2009-Otter Tail County,OTTER TAIL,136.0
2009-Pennington County,PENNINGTON,79.0
2009-Pine County,PINE,132.0
2009-Pipestone County,PIPESTONE,168.0
2009-Polk County,POLK,105.0
2009-Pope County,POPE,155.0
2009-Red Lake County,RED LAKE,117.0
2009-Redwood County,REDWOOD,187.0
2009-Renville County,RENVILLE,184.0
2009-Rice County,RICE,187.0
2009-Rock County,ROCK,179.0
2009-Roseau County,ROSEAU,105.0
2009-Scott County,SCOTT,193.0
2009-Sherburne County,SHERBURNE,156.0
2009-Sibley County,SIBLEY,190.0
2009-Stearns County,STEARNS,167.0
2009-Steele County,STEELE,184.0
2009-Stevens County,STEVENS,161.0
2009-Swift County,SWIFT,173.0
2009-Todd County,TODD,124.0
2009-Traverse County,TRAVERSE,159.0
2009-Wadena County,WADENA,129.0
2009-Waseca County,WASECA,186.0
2009-Washington County,WASHINGTON,184.0
2009-Watonwan County,WATONWAN,184.0
2009-Wilkin County,WILKIN,119.0
2009-Wright County,WRIGHT,176.0
2009-Yellow Medicine County,YELLOW MEDICINE,173.0
2010-Aitkin County,AITKIN,140.0
2010-Anoka County,ANOKA,138.7
2010-Becker County,BECKER,132.3
2010-Benton County,BENTON,153.0
2010-Big Stone County,BIG STONE,162.8
2010-Blue Earth County,BLUE EARTH,174.1
2010-Brown County,BROWN,186.2
2010-Carlton County,CARLTON,107.1
2010-Carver County,CARVER,186.0
2010-Chippewa County,CHIPPEWA,180.8
2010-Chisago County,CHISAGO,152.7
2010-Clay County,CLAY,147.0
2010-Clearwater County,CLEARWATER,95.8
2010-Cottonwood County,COTTONWOOD,180.4
2010-Crow Wing County,CROW WING,134.7
2010-Douglas County,DOUGLAS,160.2
2010-Faribault County,FARIBAULT,178.8
2010-Freeborn County,FREEBORN,183.1
2010-Grant County,GRANT,172.7
2010-Hennepin County,HENNEPIN,160.8
2010-Isanti County,ISANTI,137.6
2010-Jackson County,JACKSON,185.7
2010-Kanabec County,KANABEC,149.6
2010-Kandiyohi County,KANDIYOHI,175.5
2010-Lac Qui Parle County,LAC QUI PARLE,172.9
2010-Le Sueur County,LE SUEUR,182.7
2010-Lincoln County,LINCOLN,161.9
2010-Lyon County,LYON,168.6
2010-Mahnomen County,MAHNOMEN,139.0
2010-Marshall County,MARSHALL,129.9
2010-Martin County,MARTIN,188.0
2010-Mcleod County,MCLEOD,182.5
2010-Meeker County,MEEKER,178.1
2010-Mille Lacs County,MILLE LACS,159.4
2010-Morrison County,MORRISON,159.1
2010-Murray County,MURRAY,186.3
2010-Nicollet County,NICOLLET,176.7
2010-Nobles County,NOBLES,179.8
2010-Norman County,NORMAN,141.7
2010-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,153.8
2010-Otter Tail County,OTTER TAIL,158.3
2010-Pennington County,PENNINGTON,100.0
2010-Pine County,PINE,140.5
2010-Pipestone County,PIPESTONE,172.4
2010-Polk County,POLK,143.1
2010-Pope County,POPE,174.3
2010-Red Lake County,RED LAKE,130.5
2010-Redwood County,REDWOOD,184.0
2010-Renville County,RENVILLE,186.1
2010-Rice County,RICE,191.0
2010-Rock County,ROCK,189.2
2010-Scott County,SCOTT,185.6
2010-Sherburne County,SHERBURNE,158.8
2010-Sibley County,SIBLEY,189.3
2010-Stearns County,STEARNS,164.9
2010-Steele County,STEELE,186.5
2010-Stevens County,STEVENS,179.7
2010-Swift County,SWIFT,180.1
2010-Todd County,TODD,142.7
2010-Traverse County,TRAVERSE,165.2
2010-Wadena County,WADENA,136.1
2010-Waseca County,WASECA,186.0
2010-Washington County,WASHINGTON,162.0
2010-Watonwan County,WATONWAN,183.1
2010-Wilkin County,WILKIN,153.5
2010-Wright County,WRIGHT,162.9
2010-Yellow Medicine County,YELLOW MEDICINE,173.8
2011-Anoka County,ANOKA,117.2
2011-Becker County,BECKER,121.5
2011-Benton County,BENTON,108.8
2011-Big Stone County,BIG STONE,111.0
2011-Blue Earth County,BLUE EARTH,171.1
2011-Brown County,BROWN,162.8
2011-Carver County,CARVER,154.2
2011-Chippewa County,CHIPPEWA,155.1
2011-Chisago County,CHISAGO,131.3
2011-Clay County,CLAY,113.6
2011-Clearwater County,CLEARWATER,104.2
2011-Cottonwood County,COTTONWOOD,164.4
2011-Crow Wing County,CROW WING,107.6
2011-Douglas County,DOUGLAS,123.3
2011-Faribault County,FARIBAULT,174.1
2011-Freeborn County,FREEBORN,179.2
2011-Grant County,GRANT,123.1
2011-Hennepin County,HENNEPIN,141.8
2011-Isanti County,ISANTI,124.4
2011-Jackson County,JACKSON,161.3
2011-Kanabec County,KANABEC,122.8
2011-Kandiyohi County,KANDIYOHI,149.7
2011-Lac Qui Parle County,LAC QUI PARLE,144.2
2011-Le Sueur County,LE SUEUR,158.2
2011-Lincoln County,LINCOLN,145.7
2011-Lyon County,LYON,147.8
2011-Marshall County,MARSHALL,114.3
2011-Martin County,MARTIN,173.6
2011-Mcleod County,MCLEOD,146.1
2011-Meeker County,MEEKER,143.6
2011-Mille Lacs County,MILLE LACS,99.1
2011-Morrison County,MORRISON,141.5
2011-Murray County,MURRAY,166.4
2011-Nicollet County,NICOLLET,160.4
2011-Nobles County,NOBLES,174.6
2011-Norman County,NORMAN,117.8
2011-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,70.0
2011-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,127.3
2011-Otter Tail County,OTTER TAIL,132.7
2011-Pine County,PINE,130.8
2011-Pipestone County,PIPESTONE,152.2
2011-Polk County,POLK,124.6
2011-Pope County,POPE,136.7
2011-Red Lake County,RED LAKE,120.7
2011-Redwood County,REDWOOD,149.1
2011-Renville County,RENVILLE,146.4
2011-Rice County,RICE,158.3
2011-Rock County,ROCK,180.6
2011-Roseau County,ROSEAU,105.7
2011-Scott County,SCOTT,161.6
2011-Sherburne County,SHERBURNE,143.6
2011-Sibley County,SIBLEY,157.0
2011-Stearns County,STEARNS,136.4
2011-Steele County,STEELE,169.5
2011-Stevens County,STEVENS,139.1
2011-Swift County,SWIFT,154.1
2011-Todd County,TODD,129.7
2011-Traverse County,TRAVERSE,111.5
2011-Wadena County,WADENA,125.4
2011-Waseca County,WASECA,175.9
2011-Washington County,WASHINGTON,176.7
2011-Watonwan County,WATONWAN,177.4
2011-Wilkin County,WILKIN,120.7
2011-Wright County,WRIGHT,146.3
2011-Yellow Medicine County,YELLOW MEDICINE,155.2
2012-Anoka County,ANOKA,129.8
2012-Becker County,BECKER,139.3
2012-Benton County,BENTON,153.2
2012-Big Stone County,BIG STONE,162.9
2012-Blue Earth County,BLUE EARTH,170.5
2012-Brown County,BROWN,158.4
2012-Carlton County,CARLTON,135.7
2012-Carver County,CARVER,174.8
2012-Chippewa County,CHIPPEWA,179.5
2012-Chisago County,CHISAGO,142.8
2012-Clay County,CLAY,148.4
2012-Clearwater County,CLEARWATER,105.0
2012-Cottonwood County,COTTONWOOD,156.7
2012-Douglas County,DOUGLAS,166.4
2012-Faribault County,FARIBAULT,177.0
2012-Freeborn County,FREEBORN,173.1
2012-Grant County,GRANT,183.0
2012-Hennepin County,HENNEPIN,164.0
2012-Isanti County,ISANTI,131.0
2012-Jackson County,JACKSON,177.2
2012-Kanabec County,KANABEC,124.5
2012-Kandiyohi County,KANDIYOHI,186.2
2012-Kittson County,KITTSON,146.9
2012-Lac Qui Parle County,LAC QUI PARLE,149.5
2012-Le Sueur County,LE SUEUR,162.1
2012-Lincoln County,LINCOLN,143.8
2012-Lyon County,LYON,152.6
2012-Marshall County,MARSHALL,127.9
2012-Martin County,MARTIN,170.7
2012-Mcleod County,MCLEOD,179.6
2012-Meeker County,MEEKER,168.7
2012-Mille Lacs County,MILLE LACS,146.0
2012-Morrison County,MORRISON,147.6
2012-Murray County,MURRAY,150.7
2012-Nicollet County,NICOLLET,160.1
2012-Nobles County,NOBLES,155.5
2012-Norman County,NORMAN,121.8
2012-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,110.5
2012-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,130.0
2012-Otter Tail County,OTTER TAIL,150.1
2012-Pine County,PINE,135.4
2012-Pipestone County,PIPESTONE,143.6
2012-Polk County,POLK,114.9
2012-Pope County,POPE,174.9
2012-Red Lake County,RED LAKE,132.5
2012-Redwood County,REDWOOD,164.1
2012-Renville County,RENVILLE,173.6
2012-Rice County,RICE,186.1
2012-Rock County,ROCK,156.8
2012-Roseau County,ROSEAU,125.4
2012-Scott County,SCOTT,166.1
2012-Sherburne County,SHERBURNE,141.4
2012-Sibley County,SIBLEY,171.8
2012-Stearns County,STEARNS,166.6
2012-Steele County,STEELE,176.8
2012-Stevens County,STEVENS,186.3
2012-Swift County,SWIFT,182.8
2012-Todd County,TODD,130.7
2012-Traverse County,TRAVERSE,181.9
2012-Wadena County,WADENA,129.8
2012-Waseca County,WASECA,180.1
2012-Washington County,WASHINGTON,164.8
2012-Watonwan County,WATONWAN,174.2
2012-Wilkin County,WILKIN,166.2
2012-Wright County,WRIGHT,167.1
2012-Yellow Medicine County,YELLOW MEDICINE,146.5
2013-Aitkin County,AITKIN,74.2
2013-Anoka County,ANOKA,104.9
2013-Becker County,BECKER,128.1
2013-Beltrami County,BELTRAMI,126.7
2013-Benton County,BENTON,94.7
2013-Big Stone County,BIG STONE,143.1
2013-Blue Earth County,BLUE EARTH,185.2
2013-Brown County,BROWN,170.8
2013-Carlton County,CARLTON,156.1
2013-Carver County,CARVER,153.6
2013-Chippewa County,CHIPPEWA,175.6
2013-Chisago County,CHISAGO,125.3
2013-Clay County,CLAY,138.2
2013-Cottonwood County,COTTONWOOD,170.5
2013-Douglas County,DOUGLAS,141.0
2013-Faribault County,FARIBAULT,176.0
2013-Freeborn County,FREEBORN,157.8
2013-Grant County,GRANT,160.3
2013-Hennepin County,HENNEPIN,154.7
2013-Hubbard County,HUBBARD,146.2
2013-Isanti County,ISANTI,112.1
2013-Jackson County,JACKSON,175.2
2013-Kandiyohi County,KANDIYOHI,168.8
2013-Koochiching County,KOOCHICHING,143.0
2013-Lac Qui Parle County,LAC QUI PARLE,169.7
2013-Le Sueur County,LE SUEUR,164.2
2013-Lincoln County,LINCOLN,157.8
2013-Lyon County,LYON,150.1
2013-Mahnomen County,MAHNOMEN,131.8
2013-Marshall County,MARSHALL,130.8
2013-Martin County,MARTIN,187.8
2013-Mcleod County,MCLEOD,161.2
2013-Meeker County,MEEKER,154.4
2013-Mille Lacs County,MILLE LACS,105.7
2013-Morrison County,MORRISON,87.4
2013-Murray County,MURRAY,176.2
2013-Nicollet County,NICOLLET,174.0
2013-Nobles County,NOBLES,168.8
2013-Norman County,NORMAN,119.9
2013-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,81.1
2013-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,133.2
2013-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,115.0
2013-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,103.9
2013-Otter Tail County,OTTER TAIL,140.2
2013-Pine County,PINE,125.5
2013-Pipestone County,PIPESTONE,165.0
2013-Polk County,POLK,120.4
2013-Pope County,POPE,150.9
2013-Red Lake County,RED LAKE,121.6
2013-Redwood County,REDWOOD,166.5
2013-Renville County,RENVILLE,173.4
2013-Rice County,RICE,168.5
2013-Rock County,ROCK,180.1
2013-Roseau County,ROSEAU,139.0
2013-Scott County,SCOTT,163.4
2013-Sherburne County,SHERBURNE,132.3
2013-Sibley County,SIBLEY,160.9
2013-Stearns County,STEARNS,133.5
2013-Steele County,STEELE,157.4
2013-Stevens County,STEVENS,158.7
2013-Swift County,SWIFT,163.3
2013-Todd County,TODD,94.5
2013-Traverse County,TRAVERSE,145.8
2013-Wadena County,WADENA,111.1
2013-Waseca County,WASECA,171.6
2013-Washington County,WASHINGTON,129.0
2013-Watonwan County,WATONWAN,189.9
2013-Wilkin County,WILKIN,133.9
2013-Wright County,WRIGHT,129.7
2013-Yellow Medicine County,YELLOW MEDICINE,171.7
2014-Aitkin County,AITKIN,81.6
2014-Anoka County,ANOKA,109.0
2014-Becker County,BECKER,116.2
2014-Benton County,BENTON,90.3
2014-Big Stone County,BIG STONE,155.0
2014-Blue Earth County,BLUE EARTH,158.2
2014-Brown County,BROWN,168.2
2014-Carver County,CARVER,123.4
2014-Chippewa County,CHIPPEWA,164.4
2014-Chisago County,CHISAGO,113.7
2014-Clay County,CLAY,131.4
2014-Cottonwood County,COTTONWOOD,175.7
2014-Douglas County,DOUGLAS,137.0
2014-Faribault County,FARIBAULT,164.4
2014-Freeborn County,FREEBORN,167.3
2014-Grant County,GRANT,144.9
2014-Hennepin County,HENNEPIN,138.4
2014-Isanti County,ISANTI,98.2
2014-Jackson County,JACKSON,167.7
2014-Kanabec County,KANABEC,118.2
2014-Kandiyohi County,KANDIYOHI,150.3
2014-Lac Qui Parle County,LAC QUI PARLE,167.3
2014-Le Sueur County,LE SUEUR,148.1
2014-Lincoln County,LINCOLN,154.1
2014-Lyon County,LYON,152.4
2014-Mahnomen County,MAHNOMEN,122.4
2014-Marshall County,MARSHALL,119.2
2014-Martin County,MARTIN,168.4
2014-Mcleod County,MCLEOD,128.6
2014-Meeker County,MEEKER,145.4
2014-Mille Lacs County,MILLE LACS,113.7
2014-Morrison County,MORRISON,117.3
2014-Murray County,MURRAY,158.7
2014-Nicollet County,NICOLLET,154.3
2014-Nobles County,NOBLES,157.2
2014-Norman County,NORMAN,125.2
2014-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,108.0
2014-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,102.7
2014-Otter Tail County,OTTER TAIL,128.3
2014-Pine County,PINE,97.3
2014-Pipestone County,PIPESTONE,145.8
2014-Polk County,POLK,127.0
2014-Pope County,POPE,157.8
2014-Redwood County,REDWOOD,165.8
2014-Renville County,RENVILLE,150.9
2014-Rice County,RICE,157.1
2014-Rock County,ROCK,155.0
2014-Roseau County,ROSEAU,110.3
2014-Scott County,SCOTT,137.9
2014-Sherburne County,SHERBURNE,128.8
2014-Sibley County,SIBLEY,135.7
2014-Stearns County,STEARNS,133.9
2014-Steele County,STEELE,168.5
2014-Stevens County,STEVENS,164.3
2014-Swift County,SWIFT,157.8
2014-Todd County,TODD,100.4
2014-Traverse County,TRAVERSE,146.3
2014-Wadena County,WADENA,126.0
2014-Waseca County,WASECA,160.2
2014-Washington County,WASHINGTON,155.7
2014-Watonwan County,WATONWAN,186.3
2014-Wilkin County,WILKIN,136.2
2014-Wright County,WRIGHT,129.4
2014-Yellow Medicine County,YELLOW MEDICINE,153.6
2015-Anoka County,ANOKA,132.1
2015-Benton County,BENTON,167.3
2015-Big Stone County,BIG STONE,173.7
2015-Blue Earth County,BLUE EARTH,201.4
2015-Brown County,BROWN,189.0
2015-Carver County,CARVER,200.2
2015-Chippewa County,CHIPPEWA,193.5
2015-Chisago County,CHISAGO,173.1
2015-Clay County,CLAY,156.5
2015-Cottonwood County,COTTONWOOD,199.5
2015-Crow Wing County,CROW WING,114.9
2015-Douglas County,DOUGLAS,177.8
2015-Faribault County,FARIBAULT,207.4
2015-Freeborn County,FREEBORN,201.8
2015-Grant County,GRANT,176.0
2015-Hennepin County,HENNEPIN,198.5
2015-Hubbard County,HUBBARD,154.7
2015-Isanti County,ISANTI,157.7
2015-Jackson County,JACKSON,200.9
2015-Kandiyohi County,KANDIYOHI,185.5
2015-Lac Qui Parle County,LAC QUI PARLE,175.2
2015-Le Sueur County,LE SUEUR,201.2
2015-Lincoln County,LINCOLN,180.7
2015-Lyon County,LYON,193.3
2015-Mahnomen County,MAHNOMEN,146.6
2015-Marshall County,MARSHALL,141.2
2015-Martin County,MARTIN,203.4
2015-Mcleod County,MCLEOD,192.0
2015-Meeker County,MEEKER,185.7
2015-Mille Lacs County,MILLE LACS,171.4
2015-Morrison County,MORRISON,171.8
2015-Murray County,MURRAY,199.5
2015-Nicollet County,NICOLLET,206.8
2015-Nobles County,NOBLES,193.5
2015-Norman County,NORMAN,161.3
2015-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,149.9
2015-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,157.4
2015-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,149.5
2015-Otter Tail County,OTTER TAIL,172.6
2015-Pennington County,PENNINGTON,130.9
2015-Pine County,PINE,158.3
2015-Pipestone County,PIPESTONE,191.9
2015-Polk County,POLK,160.7
2015-Pope County,POPE,177.9
2015-Redwood County,REDWOOD,197.6
2015-Renville County,RENVILLE,190.8
2015-Rice County,RICE,201.1
2015-Rock County,ROCK,198.8
2015-Roseau County,ROSEAU,122.7
2015-Scott County,SCOTT,191.5
2015-Sherburne County,SHERBURNE,117.8
2015-Sibley County,SIBLEY,185.9
2015-St. Louis County,ST. LOUIS,115.0
2015-Stearns County,STEARNS,171.9
2015-Steele County,STEELE,201.4
2015-Stevens County,STEVENS,179.9
2015-Swift County,SWIFT,181.8
2015-Todd County,TODD,160.6
2015-Traverse County,TRAVERSE,175.9
2015-Wadena County,WADENA,136.2
2015-Waseca County,WASECA,199.2
2015-Washington County,WASHINGTON,192.6
2015-Watonwan County,WATONWAN,206.1
2015-Wilkin County,WILKIN,168.4
2015-Wright County,WRIGHT,183.5
2015-Yellow Medicine County,YELLOW MEDICINE,187.3
2016-Aitkin County,AITKIN,113.5
2016-Anoka County,ANOKA,166.7
2016-Becker County,BECKER,165.6
2016-Beltrami County,BELTRAMI,150.3
2016-Benton County,BENTON,169.3
2016-Big Stone County,BIG STONE,188.1
2016-Blue Earth County,BLUE EARTH,190.7
2016-Brown County,BROWN,191.2
2016-Carlton County,CARLTON,126.7
2016-Carver County,CARVER,193.5
2016-Cass County,CASS,150.3
2016-Chippewa County,CHIPPEWA,199.6
2016-Chisago County,CHISAGO,144.6
2016-Clay County,CLAY,181.7
2016-Cottonwood County,COTTONWOOD,200.3
2016-Crow Wing County,CROW WING,129.5
2016-Douglas County,DOUGLAS,188.7
2016-Faribault County,FARIBAULT,208.5
2016-Freeborn County,FREEBORN,193.7
2016-Grant County,GRANT,197.8
2016-Hennepin County,HENNEPIN,186.6
2016-Hubbard County,HUBBARD,180.4
2016-Jackson County,JACKSON,194.1
2016-Kanabec County,KANABEC,165.4
2016-Kandiyohi County,KANDIYOHI,196.4
2016-Kittson County,KITTSON,144.3
2016-Lac Qui Parle County,LAC QUI PARLE,196.4
2016-Le Sueur County,LE SUEUR,196.2
2016-Lincoln County,LINCOLN,203.6
2016-Lyon County,LYON,203.5
2016-Mahnomen County,MAHNOMEN,165.6
2016-Marshall County,MARSHALL,141.2
2016-Martin County,MARTIN,207.6
2016-Mcleod County,MCLEOD,187.3
2016-Meeker County,MEEKER,183.3
2016-Mille Lacs County,MILLE LACS,173.4
2016-Morrison County,MORRISON,163.0
2016-Murray County,MURRAY,200.4
2016-Nicollet County,NICOLLET,209.4
2016-Nobles County,NOBLES,187.4
2016-Norman County,NORMAN,167.2
2016-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,148.5
2016-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,146.2
2016-Other (Combined) Counties County,OTHER (COMBINED) COUNTIES,148.9
2016-Otter Tail County,OTTER TAIL,185.8
2016-Pipestone County,PIPESTONE,199.5
2016-Polk County,POLK,166.2
2016-Pope County,POPE,194.4
2016-Red Lake County,RED LAKE,171.4
2016-Redwood County,REDWOOD,202.8
2016-Renville County,RENVILLE,198.8
2016-Rice County,RICE,188.3
2016-Rock County,ROCK,201.2
2016-Scott County,SCOTT,195.2
2016-Sherburne County,SHERBURNE,166.5
2016-Sibley County,SIBLEY,201.4
2016-St. Louis County,ST. LOUIS,155.0
2016-Stearns County,STEARNS,186.0
2016-Steele County,STEELE,201.4
2016-Stevens County,STEVENS,205.2
2016-Swift County,SWIFT,199.9
2016-Todd County,TODD,167.5
2016-Traverse County,TRAVERSE,194.7
2016-Wadena County,WADENA,148.3
2016-Waseca County,WASECA,204.6
2016-Washington County,WASHINGTON,189.2
2016-Watonwan County,WATONWAN,187.4
2016-Wilkin County,WILKIN,183.9
2016-Wright County,WRIGHT,183.1
2016-Yellow Medicine County,YELLOW MEDICINE,200.0
2017-Anoka County,ANOKA,153.3
2017-Benton County,BENTON,153.9
2017-Big Stone County,BIG STONE,178.8
